term,term_code,course_code,course_title,section,crn,meeting_schedule,location,location_status,instructor,schedule_type_code,class_status,cab_status_code,cancelled,start_date,end_date,cab_schedule_and_location,source_url
Fall 2026,202610,CSCI 2980,Reading and Research,MPH,11486,TBA,TBA,TBA,M. Herlihy,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,MS,11487,TBA,TBA,TBA,M. Schwarzkopf,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,ND,11488,TBA,TBA,TBA,N. DeMarinis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,NLU,11489,TBA,TBA,TBA,E. Pavlick,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,NV,11490,TBA,TBA,TBA,N. Vasilakis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,PFF,11491,TBA,TBA,TBA,P. Felzenszwalb,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,PM,11492,TBA,TBA,TBA,P. Miao,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,PNK,11493,TBA,TBA,TBA,P. Klein,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,RB,11494,TBA,TBA,TBA,R. Balestriero,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,RF,11495,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,RIB,11496,TBA,TBA,TBA,R. Bahar,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,RSN,11497,TBA,TBA,TBA,R. Singh,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,RT,11498,TBA,TBA,TBA,R. Tamassia,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,RYL,11499,TBA,TBA,TBA,R. Lewis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SB,11500,TBA,TBA,TBA,S. Bach,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SBZ,11501,TBA,TBA,TBA,S. Zdonik,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SI,11502,TBA,TBA,TBA,S. Istrail,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SK,11503,TBA,TBA,TBA,S. Krishnamurthi,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SPR,11504,TBA,TBA,TBA,S. Reiss,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SR,11505,TBA,TBA,TBA,S. Reda,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SS,11506,TBA,TBA,TBA,S. Sridhar,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,SUD,11507,TBA,TBA,TBA,N. Ayanian,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TAB,11508,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TBN,11509,TBA,TBA,TBA,T. Nelson,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TE,11510,TBA,TBA,TBA,T. Edgar,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TK,11511,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TLX,11512,TBA,TBA,TBA,S. Tellex,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TRI,11513,TBA,TBA,TBA,N. Triandopoulos,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TS,11514,TBA,TBA,TBA,T. Serre,I,Full,F,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,TWD,11515,TBA,TBA,TBA,T. Doeppner,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,VK,11516,TBA,TBA,TBA,V. Kemerlis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,WC,11517,TBA,TBA,TBA,W. Crichton,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,YC,11518,TBA,TBA,TBA,Y. Cheng,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2980,Reading and Research,ZIZ,11519,TBA,TBA,TBA,M. Zizyte,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2990,Thesis Preparation,S01,13301,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,CSCI 2999A,"Cybersecurity Management Within Business, Government, and Non-Profit Organizations",S01,14288,T 4pm-6:30pm,CIT Center (Thomas Watson CIT) 368,Physical location published,E. Zaldivar,S,Active,A,false,2026-09-09,2026-12-21,T 4pm-6:30pm in CIT Center (Thomas Watson CIT) 368,https://cab.brown.edu/
Fall 2026,202610,CSCI 2999A,"Cybersecurity Management Within Business, Government, and Non-Profit Organizations",S02,15940,,Online,Online,E. Zaldivar,S,Full,F,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,CZCH 0100,Introductory Czech,C01,14309,,Online,Online,M. Fidler,C,Active,A,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,CZCH 0100,Introductory Czech,S01,14308,TTh 10:30am-11:50am,Metcalf Research Building 103,Physical location published,M. Fidler,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Metcalf Research Building 103,https://cab.brown.edu/
Fall 2026,202610,DATA 0080,"Data, Ethics and Society",S01,14681,MWF 9am-9:50am,Friedman Hall 202,Physical location published,R. Fischer-Baum,S,Active,A,false,2026-09-09,2026-12-21,MWF 9am-9:50am in Friedman Hall 202,https://cab.brown.edu/
Fall 2026,202610,DATA 0150,Data Detectives: Critical Thinking in Our Data-Driven World,S01,15268,TTh 1pm-2:20pm,Rockefeller Library 412,Physical location published,K. Bergen,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Rockefeller Library 412,https://cab.brown.edu/
Fall 2026,202610,DATA 1030,Hands-on Data Science,S01,14835,TTh 10:30am-11:50am,Bio Med Center 202,Physical location published,A. Zsom,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Bio Med Center 202,https://cab.brown.edu/
Fall 2026,202610,DATA 1050,Data Engineering,S01,14959,,Online,Online,Firrincieli/Ashraf,S,Active,A,false,2026-09-09,2026-12-21,MW 9am-10:20am Course offered online,https://cab.brown.edu/
Fall 2026,202610,DATA 1150,Data Science Fellows,S01,14957,W 3pm-5:30pm,Sciences Library 720,Physical location published,L. Clark,S,Active,A,false,2026-09-09,2026-12-21,W 3pm-5:30pm in Sciences Library 720,https://cab.brown.edu/
Fall 2026,202610,DATA 1250,Artificial Intelligence Law and Policy,S03,15641,T 4pm-6:30pm,CIT Center (Thomas Watson CIT) 219,Physical location published,T. Lazovich,S,Active,A,false,2026-09-09,2026-12-21,T 4pm-6:30pm in CIT Center (Thomas Watson CIT) 219,https://cab.brown.edu/
Fall 2026,202610,DATA 1954S,"Technology, Data, and the Authoritarian State (HIST 1954S)",,15860,,See primary listing,Cross-listed reference,See details,0,Cross-listed reference,X,false,2026-09-09,2026-12-21,,https://cab.brown.edu/
Fall 2026,202610,DATA 2060,Machine Learning: from Theory to Algorithms,S01,14686,TTh 2:30pm-3:50pm,CIT Center (Thomas Watson CIT) 165,Physical location published,A. Zsom,S,Active,A,false,2026-09-09,2026-12-21,TTh 2:30pm-3:50pm in CIT Center (Thomas Watson CIT) 165,https://cab.brown.edu/
Fall 2026,202610,DATA 2450,Exchange Scholar Program,S01,13302,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,DATA 2980,Research in Data Science,S01,11520,TBA,TBA,TBA,A. Zsom,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,DSIO 2000,Technical Foundation for Data Science Success,S01,13409,,Online,Online,L. Clark,S,Active,A,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,DSIO 2020,Machine Learning/DL/LLM,S01,13407,,Online,Online,M. Mneimneh,S,Active,A,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,DSIO 2030,Applied Learning Experience,S01,13406,,Online,Online,T. Lazovich,S,Active,A,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,DSIO 2100,Basic AI & Policy Ethics,S01,13410,,Online,Online,TBD,S,Active,A,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,DSIO 2120,Fairness & Bias,S01,13408,,Online,Online,N. Marda,S,Active,A,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,DSIO 2130,Advanced Topics of AI Governance,S01,13405,,Online,Online,N. Marda,S,Active,A,false,2026-09-09,2026-12-21,Course offered online,https://cab.brown.edu/
Fall 2026,202610,EAST 0152,Worlds of Korean Cinema,S01,13813,W 3pm-5:30pm,Page-Robinson Hall 301,Physical location published,H. Kim,S,Active,A,false,2026-09-09,2026-12-21,W 3pm-5:30pm in Page-Robinson Hall 301,https://cab.brown.edu/
Fall 2026,202610,EAST 0305,China Modern: An Introduction to the Literature of Twentieth-Century China,S01,13572,TTh 2:30pm-3:50pm,Rockefeller Library A9,Physical location published,L. Wang,S,Active,A,false,2026-09-09,2026-12-21,TTh 2:30pm-3:50pm in Rockefeller Library A9,https://cab.brown.edu/
Fall 2026,202610,EAST 0401,Japanese Aesthetics,S01,15766,TTh 1pm-2:20pm,Sayles Hall 300,Physical location published,J. Sawada,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Sayles Hall 300,https://cab.brown.edu/
Fall 2026,202610,EAST 0415,Moments in Japanese Poetry from the Beginnings to Today,S01,13983,Th 4pm-6:30pm,TBD,Physical location not yet published,J. Niedermaier,S,Cancelled,C,true,2026-09-09,2026-12-21,Th 4pm-6:30pm Location TBD,https://cab.brown.edu/
Fall 2026,202610,EAST 0415,Moments in Japanese Poetry from the Beginnings to Today,S02,14299,W 3pm-5:30pm,Blistein House 101,Physical location published,J. Niedermaier,S,Active,A,false,2026-09-09,2026-12-21,W 3pm-5:30pm in Blistein House 101,https://cab.brown.edu/
Fall 2026,202610,EAST 0535,Korean Popular Culture,S01,13492,TTh 1pm-2:20pm in Andrews House 006,Not published in CAB,Physical location not yet published,H. Kim,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Andrews House 006,https://cab.brown.edu/
Fall 2026,202610,EAST 0560,Forms of Attachment: Writing Love in Korean Literature,S01,13952,M 3pm-5:30pm,Page-Robinson Hall 502,Physical location published,S. Perry,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Page-Robinson Hall 502,https://cab.brown.edu/
Fall 2026,202610,EAST 1307,Sex and Society in Modern China,S01,14338,M 3pm-5:30pm,Gerard House 101,Physical location published,B. Bossler,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Gerard House 101,https://cab.brown.edu/
Fall 2026,202610,EAST 1314,The Modern Chinese Nation: An Idea and Its Limits (HIST 1121),,15750,,See primary listing,Cross-listed reference,See details,0,Cross-listed reference,X,false,2026-09-09,2026-12-21,,https://cab.brown.edu/
Fall 2026,202610,EAST 1910,Independent Study,S03,11521,TBA,TBA,TBA,K. Chen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1910,Independent Study,S04,11522,TBA,TBA,TBA,R. Nedostup,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1910,Independent Study,S12,11523,TBA,TBA,TBA,J. Babcock,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1910,Independent Study,S15,11524,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1920,Senior Reading and Research: Selected Topics,S02,11525,TBA,TBA,TBA,C. Brokaw,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1920,Senior Reading and Research: Selected Topics,S05,11526,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1920,Senior Reading and Research: Selected Topics,S14,11527,TBA,TBA,TBA,TBD,I,Full,F,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1931,"Market Economy, Popular Culture, and Mass Media in Contemporary China",S01,13571,M 3pm-5:30pm,Rockefeller Library 412,Physical location published,L. Wang,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Rockefeller Library 412,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S01,11528,TBA,TBA,TBA,B. Bossler,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S02,11529,TBA,TBA,TBA,C. Brokaw,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S03,11530,TBA,TBA,TBA,K. Chen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S04,11531,TBA,TBA,TBA,T. Chin,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S05,11532,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S06,11533,TBA,TBA,TBA,R. Nedostup,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S07,11534,TBA,TBA,TBA,J. Niedermaier,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S08,11535,TBA,TBA,TBA,S. Perry,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S09,11536,TBA,TBA,TBA,J. Sawada,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S10,11537,TBA,TBA,TBA,K. Smith,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S11,11538,TBA,TBA,TBA,H. Wang,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S12,11539,TBA,TBA,TBA,L. Wang,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,EAST 1980,Reading and Writing of the Honors Thesis,S13,11540,TBA,TBA,TBA,K. Yamashita,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C01,14198,T 12pm-12:50pm,Smith-Buonanno Hall G12,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Smith-Buonanno Hall G12,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C02,14199,T 12pm-12:50pm,Smith-Buonanno Hall G01,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Smith-Buonanno Hall G01,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C03,14200,T 12pm-12:50pm,67 George Street 104,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in 67 George Street 104,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C04,14201,T 12pm-12:50pm,Smith-Buonanno Hall G13,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Smith-Buonanno Hall G13,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C05,14202,T 12pm-12:50pm,Alumnae Hall CRYSTAL,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Alumnae Hall CRYSTAL,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C06,14203,T 12pm-12:50pm,Bio Med Center 081,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Bio Med Center 081,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C07,14204,T 12pm-12:50pm,Salomon Center 203,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Salomon Center 203,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C08,14205,T 12pm-12:50pm,Smith-Buonanno Hall 101,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Smith-Buonanno Hall 101,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C09,14206,T 12pm-12:50pm,Sharpe House 125,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Sharpe House 125,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C10,14207,T 12pm-12:50pm,Metcalf Research Building 107,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 12pm-12:50pm in Metcalf Research Building 107,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C11,14208,M 6pm-6:50pm,Smith-Buonanno Hall G12,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,M 6pm-6:50pm in Smith-Buonanno Hall G12,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C12,14209,M 6pm-6:50pm,101 Thayer Street (VGQ 1st fl) 116E,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,M 6pm-6:50pm in 101 Thayer Street (VGQ 1st fl) 116E,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C13,14210,M 6pm-6:50pm,Smith-Buonanno Hall G01,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,M 6pm-6:50pm in Smith-Buonanno Hall G01,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C14,14211,M 6pm-6:50pm,Smith-Buonanno Hall G13,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,M 6pm-6:50pm in Smith-Buonanno Hall G13,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C15,14212,M 6pm-6:50pm,Smith-Buonanno Hall G18,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,M 6pm-6:50pm in Smith-Buonanno Hall G18,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C16,14213,T 7pm-7:50pm,101 Thayer Street (VGQ 1st fl) 116E,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 7pm-7:50pm in 101 Thayer Street (VGQ 1st fl) 116E,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C17,14214,T 7pm-7:50pm,Smith-Buonanno Hall G13,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 7pm-7:50pm in Smith-Buonanno Hall G13,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C18,14215,T 7pm-7:50pm,Smith-Buonanno Hall G12,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 7pm-7:50pm in Smith-Buonanno Hall G12,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C19,14216,T 7pm-7:50pm,Alumnae Hall CRYSTAL,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 7pm-7:50pm in Alumnae Hall CRYSTAL,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,C20,14217,T 7pm-7:50pm,Smith-Buonanno Hall G18,Physical location published,A. Poterack,C,Active,A,false,2026-09-09,2026-12-21,T 7pm-7:50pm in Smith-Buonanno Hall G18,https://cab.brown.edu/
Fall 2026,202610,ECON 0110,Principles of Economics,S01,14197,MWF 9am-9:50am,Salomon Center DECI,Physical location published,Poterack/Forrester,S,Active,A,false,2026-09-09,2026-12-21,MWF 9am-9:50am in Salomon Center DECI,https://cab.brown.edu/
Fall 2026,202610,ECON 0170,Essential Mathematics for Economics,S01,14951,MWF 10am-10:50am,MacMillan Hall 115,Physical location published,Y. Lin,S,Active,A,false,2026-09-09,2026-12-21,MWF 10am-10:50am in MacMillan Hall 115,https://cab.brown.edu/
Fall 2026,202610,ECON 0710,Financial Accounting,S01,14422,TTh 4pm-5:20pm,Friedman Hall 208,Physical location published,S. Byler,S,Active,A,false,2026-09-09,2026-12-21,TTh 4pm-5:20pm in Friedman Hall 208,https://cab.brown.edu/
Fall 2026,202610,ECON 0710,Financial Accounting,S02,14950,TTh 6:40pm-8pm,Friedman Hall 208,Physical location published,S. Byler,S,Full,F,false,2026-09-09,2026-12-21,TTh 6:40pm-8pm in Friedman Hall 208,https://cab.brown.edu/
Fall 2026,202610,ECON 1090,Introduction to Game Theory,S01,14423,MW 3pm-4:20pm,Smith-Buonanno Hall 106,Physical location published,G. de Clippel,S,Active,A,false,2026-09-09,2026-12-21,MW 3pm-4:20pm in Smith-Buonanno Hall 106,https://cab.brown.edu/
Fall 2026,202610,ECON 1110,Intermediate Microeconomics,S01,14774,MWF 12pm-12:50pm,Kassar House FOX,Physical location published,I. Kwok,S,Active,A,false,2026-09-09,2026-12-21,MWF 12pm-12:50pm in Kassar House FOX,https://cab.brown.edu/
Fall 2026,202610,ECON 1110,Intermediate Microeconomics,S02,14775,TTh 10:30am-11:50am,Kassar House FOX,Physical location published,T. Mekonnen,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Kassar House FOX,https://cab.brown.edu/
Fall 2026,202610,ECON 1110,Intermediate Microeconomics,S03,14776,TTh 2:30pm-3:50pm,Friedman Hall 108,Physical location published,T. Mekonnen,S,Active,A,false,2026-09-09,2026-12-21,TTh 2:30pm-3:50pm in Friedman Hall 108,https://cab.brown.edu/
