osm_type,osm_id,name,brown_relevant_hint,building_type,amenity,operator,owner,address_number,address_street,address_city,address_state,address_postcode,levels,wikidata,wikipedia,website,latitude,longitude,osm_url,source_url,license
way,177187103,First Unitarian Church of Providence,false,church,place_of_worship,,,1,Benevolent Street,Providence,,02903,,Q16993404,en:First Unitarian Church of Providence,https://firstunitarianprov.org/,41.8243979,-71.4049395,https://www.openstreetmap.org/way/177187103,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187104,,false,yes,,,,,,,,,,,,,41.8239483,-71.4044416,https://www.openstreetmap.org/way/177187104,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187106,Maddock Alumni Center,false,yes,,,,38,Brown Street,,,02912,,,,,41.8251434,-71.4030615,https://www.openstreetmap.org/way/177187106,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187107,Perkins Hall,true,dormitory,,,,154,Power Street,Providence,RI,02912,4,,,,41.823642,-71.396215,https://www.openstreetmap.org/way/177187107,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187108,Young Orchard 4,true,dormitory,,,,4,Young Orchard Avenue,,,02912,4,,,,41.8241136,-71.3963657,https://www.openstreetmap.org/way/177187108,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187109,Hope Club,false,yes,,,,6,Benevolent Street,Providence,RI,02906,,,,https://www.hopeclub.com/,41.8248846,-71.4051257,https://www.openstreetmap.org/way/177187109,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187110,Feinstein,false,yes,,,,130,Hope Street,Providence,RI,,3,,,,41.8237406,-71.3973586,https://www.openstreetmap.org/way/177187110,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187111,Candace Allen House,false,house,,,,12,Benevolent Street,Providence,,02906,,Q5031553,en:Candace Allen House,,41.8248019,-71.4043707,https://www.openstreetmap.org/way/177187111,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187112,Dyer,false,yes,,,,150,Power Street,Providence,,,,,,,41.8234552,-71.3964961,https://www.openstreetmap.org/way/177187112,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187113,,false,residential,,,,107,Benevolent Street,Providence,RI,02906,,,,,41.824957,-71.3962023,https://www.openstreetmap.org/way/177187113,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187114,86 Waterman,false,yes,,,,86,Waterman Street,,,02912,,,,,41.8273286,-71.4020353,https://www.openstreetmap.org/way/177187114,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187115,,false,yes,,,,20,,,,,,,,,41.824764,-71.4033023,https://www.openstreetmap.org/way/177187115,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187116,Sarah Doyle Center for Women and Gender,true,university,,,,26,Benevolent Street,,,,,,,,41.8247644,-71.4028877,https://www.openstreetmap.org/way/177187116,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187117,Young Orchard 2,true,dormitory,,,,2,Young Orchard Avenue,,,02912,4,,,,41.8240636,-71.3968285,https://www.openstreetmap.org/way/177187117,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187118,Young Orchard 10,true,dormitory,,,,10,Young Orchard Avenue,,,02912,,,,,41.8241242,-71.3957634,https://www.openstreetmap.org/way/177187118,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187119,Steinert,false,yes,,,,148,Power Street,Providence,RI,,,,,,41.8234158,-71.3968234,https://www.openstreetmap.org/way/177187119,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187120,,false,yes,,,,,,,,,,,,,41.825127,-71.4048586,https://www.openstreetmap.org/way/177187120,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187121,,false,yes,,,,,,,RI,,,,,,41.8239342,-71.4040766,https://www.openstreetmap.org/way/177187121,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187122,,false,yes,,,,,,,,,,,,,41.823915,-71.4019287,https://www.openstreetmap.org/way/177187122,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187123,67 George,false,yes,,,,67,George Street,,,02912,,,,,41.8251142,-71.4035633,https://www.openstreetmap.org/way/177187123,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187124,Orwig Music Hall,true,university,,,,1,Young Orchard Avenue,,,02912,3,,,,41.824605,-71.3967313,https://www.openstreetmap.org/way/177187124,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187125,Morrison-Gerard Chamber Music Studios,true,university,,,,151,Hope Street,Providence,RI,,2,,,,41.8249831,-71.3970219,https://www.openstreetmap.org/way/177187125,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187126,,false,yes,,,,,,,,,,,,,41.823914,-71.4017271,https://www.openstreetmap.org/way/177187126,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187128,,false,house,,,,108-110,Charlesfield Street,,,,3,,,,41.8239598,-71.3976387,https://www.openstreetmap.org/way/177187128,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187129,,false,yes,,,,309,Benefit Street,,,,,,,,41.8239418,-71.4047104,https://www.openstreetmap.org/way/177187129,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187130,,false,yes,,,,,,,,,,,,,41.8250967,-71.4055385,https://www.openstreetmap.org/way/177187130,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187131,,false,yes,,,,22,,,,,,,,,41.8247519,-71.4031266,https://www.openstreetmap.org/way/177187131,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187132,T.F. Green Hall,false,yes,,,,7,Young Orchard Avenue,Providence,RI,02912,2,,,,41.8244737,-71.3958823,https://www.openstreetmap.org/way/177187132,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187133,Norwood House,false,yes,,,,82,Waterman Street,,,02912,,,,,41.827314,-71.4023203,https://www.openstreetmap.org/way/177187133,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187134,,false,yes,,,,134,Hope Street,,,,,,,,41.8239888,-71.3973586,https://www.openstreetmap.org/way/177187134,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187135,Shirley Miller House,false,yes,,,,59,George Street,,,02912,,,,,41.825116,-71.4038101,https://www.openstreetmap.org/way/177187135,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187136,Giddings House,true,university,,,,128,Hope Street,Providence,,,3,,,,41.8235479,-71.397372,https://www.openstreetmap.org/way/177187136,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187137,Faculty Club,false,yes,,,,1,Magee Street,,,02912,,,,,41.8248372,-71.4037174,https://www.openstreetmap.org/way/177187137,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187138,Saint Stephens Church,false,church,place_of_worship,,,114,George Street,Providence,RI,02906-1189,,Q7591750,"en:S. Stephen's Church (Providence, Rhode Island)",https://www.sstephens.org/,41.82571,-71.4013975,https://www.openstreetmap.org/way/177187138,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187139,Swearer Center for Public Service,true,university,,,,25,George Street,Providence,RI,02912,,,,https://swearercenter.brown.edu/,41.8250998,-71.4052846,https://www.openstreetmap.org/way/177187139,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177187140,Horace Mann House,false,yes,,,,47-49,George Street,,,02912,,,,,41.8251052,-71.4042936,https://www.openstreetmap.org/way/177187140,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,177342771,Wilbour Hall,false,apartments,,,,2,Prospect Street,,,02912,,,,,41.8253937,-71.4047015,https://www.openstreetmap.org/way/177342771,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185020123,Pembroke Field House,false,yes,,,,171,Cushing Street,Providence,RI,02912,,,,,41.830005,-71.3995046,https://www.openstreetmap.org/way/185020123,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185020125,Olney-Margolies Athletic Center,false,yes,,,,229,Hope Street,Providence,RI,02912,,,,,41.831081,-71.3973074,https://www.openstreetmap.org/way/185020125,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185021519,Carrie Tower,true,university,,,,69,Waterman Street,Providence,RI,02912,,,,,41.8267747,-71.4044893,https://www.openstreetmap.org/way/185021519,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185224051,Graduate Center B,true,dormitory,,,,44,Charlesfield Street,,,,6,,,,41.8236007,-71.4010233,https://www.openstreetmap.org/way/185224051,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185224052,Graduate Center C,true,dormitory,,,,82,Thayer Street,,,,6,,,,41.8231614,-71.400344,https://www.openstreetmap.org/way/185224052,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185224053,Graduate Center A,true,dormitory,,,,40,Charlesfield Street,,,,6,,,,41.8231107,-71.4009641,https://www.openstreetmap.org/way/185224053,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185224055,Graduate Center D,true,dormitory,,,,90,Thayer Street,,,,6,,,,41.8236668,-71.4004085,https://www.openstreetmap.org/way/185224055,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225893,Nelson Center for Entrepreneurship,false,yes,,,,1,Euclid Avenue,Providence,RI,,,,,,41.8284975,-71.4005393,https://www.openstreetmap.org/way/185225893,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225894,,false,yes,,,,,,,,,,,,,41.827449,-71.4008037,https://www.openstreetmap.org/way/185225894,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225895,,false,yes,,,,,,,,,,,,,41.8287232,-71.4009184,https://www.openstreetmap.org/way/185225895,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225896,,false,yes,,,,229,Thayer Street,Providence,,02906,,,,,41.8279662,-71.4004795,https://www.openstreetmap.org/way/185225896,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225897,,false,yes,,,,,,,,,,,,,41.8296437,-71.4006599,https://www.openstreetmap.org/way/185225897,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225898,,false,yes,,,,,,,,,,,,,41.8289597,-71.4010143,https://www.openstreetmap.org/way/185225898,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225899,,false,yes,,,,,,,,,,,,,41.8290607,-71.4005926,https://www.openstreetmap.org/way/185225899,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225900,,false,yes,,,,272,Thayer Street,Providence,RI,,,,,,41.8293652,-71.4011249,https://www.openstreetmap.org/way/185225900,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225901,,false,yes,,,,,,,,,,,,,41.829571,-71.4006499,https://www.openstreetmap.org/way/185225901,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225902,,false,retail,,,,278,Thayer Street,,,,,,,,41.8296146,-71.401047,https://www.openstreetmap.org/way/185225902,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225903,,false,yes,,,,,,,,,,,,,41.8299165,-71.4006332,https://www.openstreetmap.org/way/185225903,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225904,,false,yes,,,,,,,,,,,,,41.8289919,-71.400936,https://www.openstreetmap.org/way/185225904,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225905,,false,yes,,,,,,,,,,,,,41.8275427,-71.4003228,https://www.openstreetmap.org/way/185225905,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225906,,false,retail,,,,271,Thayer Street,Providence,RI,,2,,,,41.8293263,-71.4005442,https://www.openstreetmap.org/way/185225906,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225907,,false,retail,,,,,,,,,,,,,41.8297574,-71.4006385,https://www.openstreetmap.org/way/185225907,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225908,,false,yes,,,,,,,,,,,,,41.8294729,-71.4005643,https://www.openstreetmap.org/way/185225908,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225909,Kabob and Curry,false,yes,restaurant,,,261,Thayer Street,Providence,RI,02906,,,,https://www.kabobandcurry.com/,41.8289146,-71.4005729,https://www.openstreetmap.org/way/185225909,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185225911,,false,yes,,,,267,Thayer Street,Providence,RI,,,,,,41.8289789,-71.4005819,https://www.openstreetmap.org/way/185225911,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185226098,,false,yes,,,,,,,,,,,,,41.8294828,-71.4003023,https://www.openstreetmap.org/way/185226098,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185226099,Sneaker Junkies,false,yes,,,,290,Thayer St.,,,,,,,https://sneakerjunkiesusa.com,41.8298283,-71.401073,https://www.openstreetmap.org/way/185226099,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185226341,,false,yes,,,,172,Cushing Street,Providence,RI,,,,,,41.8304321,-71.399195,https://www.openstreetmap.org/way/185226341,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185226348,Meehan Auditorium,false,yes,,,,235,Hope Street,Providence,,02912,,Q6807503,,,41.8313581,-71.3989523,https://www.openstreetmap.org/way/185226348,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185226708,Old State House,false,yes,,,,,,,,,,,"en:Old State House (Providence, Rhode Island)",https://preservation.ri.gov/about-rihphc/old-state-house,41.8291357,-71.4086804,https://www.openstreetmap.org/way/185226708,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185397432,Department of Public Safety,true,yes,police,Brown University,,75,Charlesfield Street,Providence,RI,,3,,,,41.8242595,-71.3982018,https://www.openstreetmap.org/way/185397432,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,185397440,Andrews Memorial Building,false,yes,,,,295,Lloyd Avenue,Providence,RI,02912,,,,,41.8329354,-71.395474,https://www.openstreetmap.org/way/185397440,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508279,,false,house,,,,,,,,,,,,,41.829864,-71.3948776,https://www.openstreetmap.org/way/195508279,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508281,,false,house,,,,,,,,,,,,,41.8294427,-71.3969204,https://www.openstreetmap.org/way/195508281,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508283,,false,yes,,,,,,,,,,,,,41.8294282,-71.396324,https://www.openstreetmap.org/way/195508283,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508284,,false,school,,,,211,Hope Street,Providence,RI,02906,,,,,41.8290814,-71.397647,https://www.openstreetmap.org/way/195508284,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508286,,false,yes,,,,,,,,,,,,,41.8292069,-71.3961163,https://www.openstreetmap.org/way/195508286,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508288,Nelson Fitness Center,false,yes,,,,225,Hope Street,Providence,,02912,,,,https://brownrec.com/,41.8302318,-71.3974695,https://www.openstreetmap.org/way/195508288,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508289,,false,house,,,,,,,,,,,,,41.829763,-71.3953341,https://www.openstreetmap.org/way/195508289,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508291,,false,house,,,,2,Stimson Avenue,Providence,,,,Q131858673,,,41.829735,-71.3979621,https://www.openstreetmap.org/way/195508291,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508293,,false,house,,,,,,,,,,,,,41.8294534,-71.3972979,https://www.openstreetmap.org/way/195508293,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508294,,false,house,,,,,,,,,,,,,41.8295571,-71.3952657,https://www.openstreetmap.org/way/195508294,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508296,,false,house,,,,8,Stimson Avenue,,RI,,,,,,41.8297472,-71.3974724,https://www.openstreetmap.org/way/195508296,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508298,,false,house,,,,,,,,,,,,,41.8297444,-71.3956957,https://www.openstreetmap.org/way/195508298,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508299,,false,house,,,,,,,,,,,,,41.8293698,-71.3956106,https://www.openstreetmap.org/way/195508299,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508301,Baker House,false,school,,,,217,Hope Street,Providence,RI,02906,,,,,41.829348,-71.397803,https://www.openstreetmap.org/way/195508301,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508304,,false,house,,,,,,,,,,,,,41.830021,-71.3958298,https://www.openstreetmap.org/way/195508304,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508306,,false,house,,,,324,Angell Street,,,,,,,,41.8291253,-71.3945817,https://www.openstreetmap.org/way/195508306,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508307,,false,house,,,,,,,,,,,,,41.8293126,-71.3946753,https://www.openstreetmap.org/way/195508307,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508308,,false,house,,,,,,,,,,,,,41.8301011,-71.3953983,https://www.openstreetmap.org/way/195508308,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,195508309,,false,house,,,,,,,,,,,,,41.8300679,-71.395612,https://www.openstreetmap.org/way/195508309,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
